1192,-18,-2.5,40,0,4.25,-3.75,20,0,0,0,1,,406
1193,-13.25,-3,165,0,9.75,-2.75,35,0,0,0,0,,407
1194,-18.25,-6.25,70,0,8.5,-3,120,0,0,0,0,,408
1195,5.75,-7,115,0,-17.5,-5,170,0,0,0,0,,409
1196,-7,-4,110,0,-11.5,-5,45,0,0,0,1,,410
1197,14,-5.25,155,0,-12.5,-5,10,0,0,0,0,,411
1198,-24,-3.5,110,0,-10,-5,75,0,0,0,1,,412
1199,-6.25,-4.25,15,0,10.75,-0.25,175,0,0,0,1,,413
1200,-19,-0.5,180,0,11,-1.25,55,0,0,0,0,,414
1201,-23,-6.75,100,0,-13.25,-1,140,0,0,0,1,,415
1202,-5.25,-6.25,45,0,5.75,-7,180,0,0,0,0,,416
1203,3.25,0,75,0,9.25,-5.75,35,0,0,0,0,,417
1204,12.5,-0.75,5,0,-8,-5,115,0,0,0,0,,418
1205,11,-4,45,0,11.5,-4.5,150,0,0,1,0,,419
1206,-13.75,-0.25,95,0,3,-0.75,30,0,0,0,0,,420
1207,-11.25,-6,95,0,-3,-4.25,95,0,0,0,0,,421
1208,-2.75,-4.75,20,0,-5.25,-6,125,0,0,1,0,,422
1209,-11.25,-7,130,0,12.75,-6,55,0.5,2,0,0,,423
1210,-19.5,-4,95,0,-19.75,-1,70,0,0,0,0,,424
1211,12.75,-3.5,135,0,14.5,-2.25,20,0,0,0,0,,425
1212,0.25,-1,85,0,-18.75,-3.25,55,0,0,0,0,,426
1213,12.75,-0.5,155,0,7.75,-1,5,0,0,0,1,,427
1214,5.25,-1.25,135,0,2,-5,90,0,0,0,0,,428
1215,-7.75,-5,115,0,-5.75,-6,30,0,0,1,1,,429
1216,-11.75,-1.25,165,0,-11.25,-0.5,25,0,0,0,0,,430
1217,6.5,-1.5,175,0,0,0,85,0,0,0,0,,431
1218,-6.75,-4.75,70,0,-18.5,-4,165,0,0,0,1,,432
1219,-19.25,-3.25,90,0,-18,-2.5,145,0,0,0,0,,433
1220,-12.75,-2,55,0,-22.75,-2.25,170,0,0,0,0,,434
1221,13.75,-3,175,0,-9,0,95,2.5,3,0,0,,435
1222,12.5,-2.25,55,0,3,-0.5,85,0,0,1,0,,436
1223,-23.25,-6.75,90,0,-2,-1.75,115,0,0,0,0,,437
1224,11,-1,25,0,-13,-7,10,0,0,0,1,,438
1225,-18,-6.25,70,0,2.75,-5.75,80,1.75,2,0,0,,439
1226,1.5,-6.5,125,0,11.5,-0.5,5,0,0,0,0,,440
1227,-8.5,-2.25,35,0,8,-3,150,0,0,0,1,,441
1228,-14,-1,35,0,-22.25,-3.5,25,0,0,0,0,,442
1229,7,-2.5,125,0,-19.25,-3,120,0,0,0,0,,443
1230,-0.25,-5.5,130,0,15,-4,110,0,0,1,1,,444
1231,-8,-5,140,0,-20.5,-1.25,150,0,0,0,0,,445
1232,-2.5,-1,165,0,10,-6.25,155,0,0,0,0,,446
1233,1.25,-6,125,0,0,-5.25,115,0,0,0,0,,447
1234,3,-1.75,55,0,-3.25,-5,50,0,0,0,0,,448
1235,-12,0,90,0,-17.25,-3.25,30,0,0,0,0,,449
1236,7.5,-1.25,45,0,-21.25,-6,125,0,0,1,0,,450
1237,-14.75,-5,95,0,-6.75,-3.25,85,0,0,0,1,,451
1238,-7,-0.25,130,0,6.25,-0.75,125,0,0,0,0,,452
1239,-10.25,-1.75,75,0,2,-6.25,90,0,0,0,0,,453
1240,-21.75,-2,165,0,0.25,-3.5,140,0,0,0,0,,454
1241,10,-6,80,0,10,-4.75,145,0,0,0,0,,455
1242,-2.25,-3.25,75,0,-22.25,-5,95,0,0,0,0,,456
1243,-24.5,-1,165,0,-0.25,-3.75,135,0,0,0,1,,457
1244,9,-5.75,150,0,-24.75,-0.5,125,0,0,0,0,,458
1245,12.75,-5.5,150,2.25,13.75,-3.25,45,0,1,0,1,,459
1246,13.25,-5.75,125,0,-12,-5,50,0,0,1,0,,460
1247,-24.75,-0.25,5,0.5,14.25,-2,35,0,1,0,0,,461
1248,7.75,-5.5,55,0,-22.5,-0.75,50,0,0,0,0,,462
1249,-2,-5.5,75,0,8,-3.5,125,0,0,1,0,,463
1250,5.75,-5.25,155,0,10,-3,10,0,0,0,0,,464
1251,-23.5,-2.5,50,0,-23.75,-3.75,135,2.75,1,0,0,,465
1252,-17,-5,155,0,-22.25,-1.25,155,0,0,0,0,,466
1253,-15.75,-2,25,2.75,3.75,-0.5,120,0,3,0,0,,467
1254,6,-2.75,75,0,0,-2.75,110,0,0,0,0,,468
1255,13,-5.75,125,0,-8.75,-4.5,40,0,0,0,0,,469
1256,13.75,-2,140,0,8.25,-0.5,70,0,0,0,1,,470
1257,-2,-4,155,0,14,-4.75,20,0,0,0,0,,471
1258,-19,-1.5,85,0,-21.75,-4,75,0,0,0,0,,472
1259,-24.5,-1,155,0,3.25,-6,150,0,0,0,0,,473
1260,-20,-0.5,50,0,-4.5,-3.75,25,0,0,0,0,,474
1261,-22.25,-0.75,35,0,-5,-3.5,170,0,0,0,0,,475
1262,-5,-6.75,50,0,12.75,-5.75,90,0,0,0,0,,476
1263,-9.5,-5,115,0,-20,-1,25,0,0,0,0,,477
1264,-12,-3,65,0,-8,-5.5,135,0,0,0,0,,478
1265,10.25,-1.75,10,0,6.75,-1,85,0,0,0,0,,479
1266,-24.75,-5,170,0,-11.75,-4,180,0,0,0,1,,480
1267,5,-1.5,120,0,-9.5,-0.25,135,0,0,0,0,,481
1268,-4,-5.75,60,0,-7.5,-2,60,0,0,0,0,,482
1269,-12.75,-2,45,0,-9.25,-6.75,170,0,0,0,0,,483
1270,5.75,-6.25,175,0,-15,-5.75,60,0,0,1,0,,484
1271,-17,-1,35,0,9.5,-3,60,0,0,0,0,,485
1272,-23.5,-2,165,0,-14,-5.5,120,0,0,0,1,,486
1273,-23.75,-1.5,155,0,-2.5,-6.5,60,0,0,0,0,,487
1274,-10,-4,170,0,-25,-2,75,0,0,0,0,,488
1275,11,-4.25,115,0,-12.25,-1.75,75,0,0,0,0,,489
1276,-23.75,-6.25,60,0,6.25,-3.75,160,0,0,0,1,,490
1277,5.75,-3,70,0,-21,-0.25,70,0,0,0,0,,491
1278,-17,-2.25,105,0,-21,-2.25,40,0,0,0,0,,492
1279,12.25,-2,90,0,-6.75,-7,165,0,0,0,0,,493
1280,-14.75,-2.25,95,0,-19,0,160,0,0,0,0,,494
1281,-16.75,-5.5,120,0,-19.75,-4.25,55,0,0,1,0,,495
1282,-9.25,-1,135,0,10.5,-2.5,145,0,0,0,0,,496
1283,9.25,-1.25,55,0,14,-2.25,170,0,0,0,0,,497
1284,-21,-1.75,50,0,2.25,-3,140,0,0,0,1,,498
1285,-18,-4.25,60,0,7.5,-4,20,0,0,0,0,,499
1286,-24.25,-3.75,40,0,-23.25,-2,45,1.75,3,0,0,,500
1287,8,-4,75,0,-7.75,-1,155,0,0,0,0,,501
1288,-14.25,-3,100,0,11,-1.5,180,0,0,0,0,,502
1289,1,-4,100,0,11.75,-4,170,0,0,0,0,,503
1290,-16,-1.25,25,0,5,-5.5,100,0,0,0,0,,504
1291,5,-1.75,155,0,1,-3.75,95,0,0,1,0,,505
1292,-15.25,-1.25,180,0,3,-3,120,0,0,0,0,,506
1293,-21,-5,95,0,-2,-3.5,105,0,0,0,0,,507
1294,-10.5,-5.75,90,0,-1.75,-0.5,160,0,0,0,0,,508
1295,10,-3,45,0,-19.5,-3.5,160,0,0,0,0,,509
1296,4.75,-3,160,0,-16,-6.5,50,0,0,0,0,,510
1297,-6.5,-1.5,25,0,8.75,-3,75,0,0,0,0,,511
1298,-15,-5.75,60,0,14.5,-4,10,1,3,0,0,,512
1299,-8.5,-5,70,0,1,-2.5,150,0,0,0,0,,513
1300,-17,-2.5,80,0,-15,-5,20,0,0,0,0,,514
1301,-12.75,-3,175,0,-3.25,-3.5,50,3,1,0,0,,515
1302,-9,-5.75,165,0,9,-3.75,145,0,0,0,1,,516
1303,-10.5,-1.25,55,0,11.5,-6.75,55,0,0,0,0,,517
1304,-22.25,-3.75,25,0,0.5,-1.25,120,0,0,1,0,,518
1305,13,-5.5,75,0,5.75,-4,155,0,0,0,0,,519
1306,-13.5,-5.75,100,0,-20.5,-1.75,15,0,0,0,0,,520
1307,11.5,-5.5,175,0,6,-3.75,35,0,0,0,0,,521
1308,-4,-0.5,180,0,-1,-3,65,0,0,0,1,,522
1309,13,-2.75,60,3,12.5,-4.75,65,0,3,0,0,,523
1310,-15.75,-5,105,0,2.75,-5,100,0,0,0,1,,524
1311,-12.5,-2.75,170,0,-3.25,-2.75,25,0,0,0,1,,525
1312,-2.5,-1.25,120,0,-10.75,-6.25,145,0,0,0,0,,526
1313,12,-1.25,150,0,6.25,-4.75,65,0,0,0,0,,527
1314,10.5,-1.75,20,0,5.5,-0.75,70,0,0,1,0,,528
1315,-7,-1.25,180,0,3,-6.5,70,0,0,1,1,,529
1316,2,-0.75,70,0,-11,-4.75,100,0,0,0,1,,530
1317,-5.5,-1,20,0,-6.75,-0.75,90,0,0,0,0,,531
1318,-15,-6.25,10,0,-16.5,-6,160,0,0,0,0,,532
1319,-1.5,-6,95,0,-4,-3,10,0,0,0,0,,533
1320,-10,-5,170,0,-6.5,-1.5,25,0,0,0,1,,534
1321,-5,-7,180,0,-2,-5.5,170,0.75,3,0,0,,535
1322,-21.5,-3,15,0,-9.5,-4.5,40,0,0,1,0,,536
1323,-24,0,45,1,6,-3.5,75,0,2,0,0,,537
1324,-10,-6.5,95,0,9.75,-2.75,135,0,0,0,0,,538
1325,-10,-4.75,110,0,-17.25,-2,80,0,0,0,1,,539
1326,4.25,-2,165,0,-20,-2.25,105,0,0,0,0,,540
1327,-15.75,-5.5,155,0,-15,-6.5,180,0.75,2,0,0,,541
1328,-2,-7,5,0,-4,0,90,0,0,0,1,,542
1329,-3,-6.25,90,0,11.75,-2.25,125,0,0,0,0,,543
1330,2.25,-4.5,135,0,-15.5,-6.75,100,0,0,0,0,,544
1331,-1.5,-4,25,0,11.25,-2.75,25,0,0,0,0,,545
1332,-11.5,-2.25,170,0.25,11.75,-2,115,0,2,0,0,,546
1333,13.25,-1.25,105,0,-11.75,-5,140,0,0,0,0,,547
1334,-8,-3,95,0,13,-3,85,0,0,0,1,,548
1335,-16.5,-4.75,135,0,7.75,-0.25,85,0,0,0,1,,549
1336,-20.5,-4,180,2,2.25,-3,95,0,2,0,0,,550
1337,10,-5.5,75,0,-11.25,-6,60,0,0,0,0,,551
1338,-4.75,-4.75,140,0,-19,-5.25,5,0,0,0,0,,552
1339,-19.25,-4,90,0,11,-1.25,55,0,0,0,0,,553
1340,1.25,-1,175,0,5.75,-4,110,0,0,0,0,,554
1341,14,-2,60,0,-17.25,-5,20,0,0,0,0,,555
1342,-7,-3.5,100,0,12.5,-5.75,165,0,0,0,0,,556
1343,11.25,-6.25,20,0,-23.5,-6.5,130,0,0,0,0,,557
1344,-22,-4,125,0,-20,-3.5,40,0,0,0,0,,558
1345,-6.25,-3.25,165,0,-14,-2.5,150,0,0,0,0,,559
1346,-7,-2.5,100,0,4,-3.25,145,0,0,0,0,,560
1347,14.25,-3,180,0,14.75,-4,120,0,0,0,0,,561
1348,12.25,-2.25,145,0,-14.25,-3,180,0,0,0,1,,562
1349,-7.75,-2,90,0,9.75,-0.25,180,0,0,0,0,,563
1350,11,-4.5,35,0,-2.25,-2,60,0,0,0,0,,564
1351,7.5,-1,55,0,10.25,-1.25,120,0,0,1,0,,565
1352,8.5,-6,180,0,-1.5,-0.5,175,0,0,0,1,,566
1353,-20.25,-1.75,125,0,9.75,-4.5,100,0,0,0,0,,567
1354,-10,-3,35,0,-2.75,-1.5,125,0,0,1,0,,568
1355,-13,-2.25,100,0,-23,-5.5,70,0,0,0,0,,569
1356,-9.5,-3.5,175,0,14,-3,50,0,0,0,0,,570
1357,9.25,-0.75,20,0,6.75,-5.75,75,0,0,0,0,,571
1358,3.75,-5,90,0,5.75,-0.5,55,0,0,0,0,,572
1359,-12.25,-0.25,100,0,10,-5,100,0,0,0,0,,573
1360,-0.75,-1,70,0,1.25,-1.75,105,0,0,0,0,,574
1361,-0.25,-4.75,115,0,-20.5,-1,15,0,0,0,0,,575
1362,-8.25,-3.25,165,0,-23,-3.75,90,0,0,0,0,,576
1363,-1.25,-6,140,0,11.5,-1.75,25,0,0,0,0,,577
1364,12.75,-6.5,100,0,-11.5,-5.5,100,1.25,3,0,0,,578
1365,-16.75,-4.25,70,0,-10.75,-1.5,175,0,0,0,0,,579
1366,-7.25,-6,10,0,0.25,-6.25,105,0,0,0,0,,580
1367,-1,-5.5,65,0,-14.5,0,100,0,0,0,1,,581
1368,-20,-5,35,0,-12,-4.5,60,0,0,0,1,,582
1369,15,-6.5,90,0,-12.5,-5.75,115,0,0,0,0,,583
1370,-3,-4,155,0,9,-2.5,165,0,0,0,1,,584
1371,12,-5.25,155,0,-5,-2,55,0,0,0,1,,585
1372,6,-3,80,0,-24.75,-5.5,135,0,0,0,0,,586
1373,11.75,-5.5,125,0,-9.5,-1.25,75,0,0,0,1,,587
1374,1,-2.75,5,0,-12,-3.25,30,0,0,0,0,,588
1375,-5,0,20,0,9,-3.5,180,0,0,0,1,,589
1376,12,-1.75,160,0,9.25,-7,25,0,0,0,0,,590
1377,13.25,-0.25,110,0,12.25,-0.75,10,0,0,0,0,,591
1378,-4,-6,85,0,-3.75,-3.25,110,0,0,0,0,,592
1379,7.75,-0.75,70,0,-10.5,-3.75,5,0,0,0,0,,593
1380,-21.25,-5.5,5,0,8.25,-4,80,0,0,0,0,,594
1381,-23.75,-1.25,75,0,13,-6.75,125,0,0,0,0,,595
1382,-19.5,-2,15,0,-17.25,-2.75,160,0,0,0,0,,596
1383,-21,-2,10,0,-6,-1,115,0,0,0,0,,597
1384,-13,-0.5,160,0,-8.25,-6,50,1.5,2,0,0,,598
1385,2,-1,140,0,-24.25,-4.5,80,0,0,0,1,,599
1386,-4,-2.5,135,0,10,-3,25,0,0,1,0,,600
1387,9.75,-2.75,120,0,-20.25,-1.5,10,0,0,0,1,,601
1388,4.5,-3,145,0,10,-0.25,155,0,0,0,0,,602
1389,4.25,-2,175,1.5,15,-5.75,180,0,1,0,0,,603
1390,2.25,-3.25,30,0,-16,-6.5,25,0,0,0,0,,604
1391,-15.5,-3.75,130,0,-8.25,-2,175,0,0,1,1,,605
1392,-19,-0.75,115,0,10.25,-3.5,55,0,0,0,0,,606
1393,12,-2.75,165,0,-0.25,-2.5,90,0,0,1,0,,607
1394,-19.25,-4,85,0,11.25,-5,180,0,0,0,0,,608
1395,-4.5,-3,45,0,-6.25,-0.25,135,0,0,0,0,,609
1396,-13,-3,20,0,-19.75,-2,65,0,0,0,0,,610
1397,10,-3,5,0,-23,-2.5,125,0,0,0,0,,611
1398,-13,-2.25,20,0,-1.5,-7,60,0,0,0,1,,612
1399,12.75,0,110,0,-6,-5.5,115,0,0,0,0,,613
1400,1.75,-1.5,25,0,-21.5,-1,180,0,0,0,0,,614
1401,-8.25,-5.75,10,0,-3.25,-1,45,0,0,0,0,,615
1402,5.5,-4.75,145,0,-22.25,-6,20,0,0,0,0,,616
1403,8,-3.75,55,0,4.5,-2.5,140,0,0,0,0,,617
1404,-9,-3.5,165,0,-4.75,-3.75,150,1.5,1,0,0,,618
1405,-3,-6.25,120,0,-11.75,-4,65,0,0,0,1,,619
1406,-15.75,-5.75,20,0,-1,-0.75,145,0,0,0,0,,620
1407,-4.5,-6,95,0,-11,-6,170,0,0,0,0,,621
1408,-10.75,-6,15,0,-4.75,-6,120,0,0,0,0,,622
1409,-22,-5.25,150,0,4.75,-4.75,70,2,3,0,0,,623
1410,8.75,-0.75,90,0,-0.75,-4.5,90,0,0,0,0,,624
1411,-14,-3,60,0,-17,-6,125,0,0,0,0,,625
1412,-9.25,-3.75,160,0,-5.75,-4.5,20,0,0,0,0,,626
1413,2,-5.75,60,0,10,-5,60,0,0,0,0,,627
1414,3,-2.5,175,0,-14,-3,40,0,0,0,0,,628
1415,13,-4.25,120,0,-10,-5,130,0,0,0,0,,629
1416,-14,-2.5,90,0,3,-5,10,0,0,0,0,,630
1417,12,-5.75,70,0,-7.5,-2,105,0,0,0,1,,631
1418,0,-2.5,100,0,7,-2.75,110,0,0,0,0,,632
1419,13.5,-1,120,0,-6,-5,135,0,0,0,0,,633
1420,-8,-1,15,0,13.75,-1.75,45,0,0,0,0,,634
1421,-21,-2.5,145,0,10,-0.25,180,0,0,0,0,,635
1422,-22.5,-2,35,0,-19.75,-3.75,50,0,0,0,0,,636
1423,-25,-3,100,0,-16,-6,20,0,0,0,0,,637
1424,15,-4.25,75,0,11.5,-3.25,5,0,0,0,0,,638
1425,0.25,0,55,0,10.5,-6.25,170,0,0,0,0,,639
1426,13.5,-1.5,30,0,-9,-4,175,0,0,1,0,,640
1427,-2.25,-6.5,5,0,-4.5,-1,55,2.5,3,0,0,,641
1428,-1.75,-2.75,150,0,-12,-0.75,170,0,0,0,0,,642
1429,-8.5,-3.25,5,0,-6.5,-3.5,175,0,0,0,0,,643
1430,5.25,-5.75,110,0,7.5,-6.75,45,0,0,0,0,,644
1431,-6.25,-2.25,115,0,1,-2.25,15,0,0,0,0,,645
1432,-21.75,-5.25,135,0,6,-4,65,0,0,0,0,,646
1433,6,-2,110,0,-11,-2.25,55,0,0,0,0,,647
1434,-6,-0.5,130,0,3.5,-2.5,80,0,0,0,0,,648
1435,-10.5,-3.5,100,0,13.25,-4.25,155,2.5,2,0,0,,649
1436,-0.5,-0.5,180,0,-17.75,-4,100,0,0,1,0,,650
1437,-9.25,-6.25,65,0,14.25,-1,25,0,0,0,0,,651
1438,-3.75,-5,35,0,-1.75,-6,100,1.5,2,0,0,,652
1439,-15,-6.5,35,0,5.75,-4.5,95,0,0,0,0,,653
1440,9.75,-6.5,125,0,-24.75,0,110,0,0,0,0,,654
1441,11.5,-4,30,0,15,-1.5,50,0,0,0,0,,655
1442,-2,0,40,0,-2,-6.75,180,0,0,0,0,,656
1443,14.25,-1,175,0,-13.25,-1.75,120,0,0,0,0,,657
1444,-11,-6.5,120,0,6,-5.25,50,0,0,0,0,,658
1445,-14.75,-5,140,0,-7.25,-4.75,5,0,0,0,0,,659
1446,-20.75,-0.5,95,0,11.25,-3,65,0,0,0,0,,660
1447,-14.5,-4.75,75,0,-9.5,-1.5,145,0,0,1,0,,661
1448,-7.5,-5,100,0,-3,-5.75,80,0,0,0,0,,662
1449,9,-1.75,140,0,5.5,-6.75,180,0,0,0,0,,663
1450,-11,-2,175,0,7,-6.25,45,0,0,0,0,,664
1451,1.25,-6.5,95,0,12.25,-3.25,140,0,0,0,0,,665
1452,5.75,-2,15,0,-6.5,-0.5,50,0,0,0,0,,666
1453,2.25,-5.5,10,0,10.75,-0.25,140,0,0,0,0,,667
1454,-18.25,-4.25,30,0,4.25,-3.5,65,0,0,0,0,,668
1455,0.75,-3.5,100,0,-3,-6.25,15,0,0,0,0,,669
1456,-21,-0.5,110,0,4.75,-0.5,160,0,0,0,1,,670
1457,-14.5,-4,105,0,3.75,-3.75,30,0,0,0,1,,671
1458,3,-1,15,0,5,-5,110,0,0,0,0,,672
1459,13.75,-2.25,20,0,1.75,-1.5,60,0,0,0,1,,673
1460,14,-5,25,0,11.5,-1.75,35,0,0,0,0,,674
1461,1.75,-2.5,65,0,-12.25,-0.5,160,0,0,0,0,,675
1462,0.75,-6,30,0,7,-1.5,180,0,0,0,0,,676
1463,-14,-6,80,0,2,-1,105,0,0,0,0,,677
1464,-5.75,-1.5,150,0,-1,-1.75,90,0,0,0,0,,678
1465,-22.5,-1.5,50,0,-8.5,-1.75,30,2.75,1,0,0,,679
1466,-23,-3,180,0,12.75,0,165,0,0,1,0,,680
1467,5.25,-3.25,10,0,-21.25,-6.75,155,0,0,0,0,,681
1468,-13.75,-3.25,170,0,-4,-0.25,75,0,0,0,0,,682
1469,2,-4,165,0,9,-3,175,0,0,0,0,,683
1470,-24,-3.5,50,0,-5.5,-5,25,0,0,0,0,,684
1471,1.5,-6.25,160,0,-13,-5.25,175,0,0,0,0,,685
1472,13,-0.25,70,0,-21.75,-5.75,145,0,0,0,0,,686
1473,10.75,0,90,0,-21,-5,120,0,0,0,0,,687
1474,11.25,-1.75,60,0,-6.25,-0.25,10,0,0,0,0,,688
1475,10.5,-1.25,50,0,-11.5,-4.25,100,0,0,0,0,,689
1476,2,-6,125,0,6.25,-2.75,175,0,0,0,0,,690
1477,3.75,-2,15,0,-22.5,-2,150,0,0,0,0,,691
1478,-2.5,-5.5,140,0,11,-5,20,0,0,0,0,,692
1479,13,-6,125,0,11.5,-5.25,35,0,0,1,0,,693
1480,-7.75,-4,155,1.25,2.25,-0.75,155,0,1,1,0,,694
1481,-8,-3.25,85,0,6.25,-0.5,100,0,0,0,0,,695
1482,5,-4,120,0,-19.25,-1.5,90,0,0,0,0,,696
1483,-14.75,-4,75,0,6.75,-3,25,0,0,1,0,,697
1484,-11,-6,10,0,-10.25,-4.25,25,0,0,0,0,,698
1485,-2,-5.5,180,0,8.5,-0.75,140,0,0,0,0,,699
1486,5.75,-2.25,40,0,-22.25,-1.75,10,0,0,0,0,,700
1487,-17,-5,145,0,-16,-1,70,0,0,0,0,,701
1488,12,-2.75,95,1,12.75,-1,155,0,1,0,0,,702
1489,-1,-3,130,2,11.75,-6.75,10,0,1,0,1,,703
1490,0,-1,175,0,-6,-5.75,75,0,0,0,0,,704
1491,-14.25,-7,150,0,7,-5,155,0,0,0,0,,705
1492,-13,-4,10,0,-22.75,-3.25,130,0,0,0,0,,706
1493,-6,-2.25,70,0,-9.5,-3.75,115,0,0,0,1,,707
1494,3.25,-1.75,65,2.5,-9,-3.75,75,0,3,0,0,,708
1495,-14.5,-2.75,95,0,-22,-0.25,170,0,0,1,0,,709
1496,-2.75,-1.75,60,0,-9.25,-1.25,180,0,0,1,0,,710
1497,-22.75,-5,70,0,-21.5,-6,145,0,0,0,1,,711
1498,-14.25,-3,85,0,14.25,-1,80,0,0,0,0,,712
1499,-21.5,0,65,0,-6.5,-6.5,10,0,0,0,0,,713
1500,8.75,-7,10,0,11.75,-0.25,170,0,0,0,1,,714
1501,-1,-6,120,0,-1.5,-5.25,180,0,0,0,0,,715
1502,-8,-4,140,0,14,-3,15,0,0,0,0,,716
1503,12.5,-2.75,105,0,11,-2.5,180,0,0,0,0,,717
1504,-2,-6.75,140,0,-16,-6.75,85,0,0,0,0,,718
1505,13.75,-3.75,60,0,14.5,-3.75,95,0,0,0,1,,719
1506,1,0,60,0,-15.5,-3,120,0,0,0,0,,720
1507,-12,-5.5,40,0,-2.5,-1.25,100,0,0,0,0,,721
1508,-20.5,-2,75,0,-0.5,-5,110,0,0,0,0,,722
1509,-17,-2.25,180,0,-21,-3,25,0,0,1,0,,723
1510,11.5,-5.5,65,0,0,-2.5,35,0,0,0,0,,724
1511,-19,-4,75,0,-18.75,-4,130,0,0,0,0,,725
1512,-24.25,-6.75,160,0,2,-5,165,0,0,0,0,,726
1513,-18.25,-3,130,0,-4.25,0,55,0,0,0,1,,727
1514,-5,-2.75,100,0,8.25,-6,30,0,0,1,0,,728
1515,-5.5,-5,85,0,-3,-6,80,0,0,0,0,,729
1516,-15.5,-4,160,1,-24,-3,115,0,3,0,0,,730
1517,-0.25,-1.5,120,0,9.25,-1.25,30,0,0,0,0,,731
1518,-11,-0.75,25,0,12,-0.75,170,0,0,0,0,,732
1519,14.5,-6.75,155,0,-15.5,-6.75,65,0,0,0,1,,733
1520,-22,-1.5,175,0,2.5,-5,5,0,0,0,0,,734
1521,3.5,0,100,0,0,-6.5,80,0,0,0,0,,735
1522,6.25,-4.75,55,0,13,-5,120,0,0,0,0,,736
1523,10,-5.5,85,0,-5,-7,20,0,0,0,0,,737
1524,7,-1.25,15,0,-8.75,-4,150,0,0,0,0,,738
1525,10,-0.25,110,0,-4.25,-6.75,70,0,0,0,0,,739
1526,-9.75,-5.75,90,0,6.75,-6,30,0,0,0,1,,740
1527,-10.25,-5,5,0,14,-2.75,120,0,0,0,0,,741
1528,14.5,-1.75,5,1,-10,-7,165,0,3,0,0,,742
1529,-4.25,-2,15,0,6,-0.25,100,0,0,0,0,,743
1530,-15.25,-0.5,160,0,5.5,-0.25,100,0,0,0,0,,744
1531,-15.5,-6,15,0,-10.25,-6,170,0,0,0,0,,745
1532,5,-4,60,0,-2.25,-2.25,125,0,0,0,0,,746
1533,10.5,-7,5,0,-5.25,-5.75,85,0,0,0,0,,747
1534,-21,-5,95,0,-12,-1,25,0,0,1,0,,748
1535,9.75,-6.75,85,0,13,0,100,0,0,0,0,,749
1536,6.5,0,175,0,-21.75,-1.25,165,0,0,0,0,,750
1537,-11.75,-5,105,1.5,-17.75,0,50,0,2,0,1,,751
1538,-21.75,-1.25,95,0,-8.25,-5.75,40,0,0,0,0,,752
1539,4,-3.25,180,0,6,-6,25,0,0,0,0,,753
1540,-11.75,-7,65,0,3.25,-2,100,0,0,0,0,,754
1541,13,-6,80,0,-14.25,-4.5,155,0,0,0,0,,755
1542,10.5,-4,55,0,-19,-5.25,80,0,0,0,0,,756
1543,-12.5,-6.25,85,0,5.25,-3,125,0,0,0,1,,757
1544,-13.75,-2.25,160,0,-22,0,120,1,2,0,0,,758
1545,-23.5,-6.75,100,0,-11.75,-6.75,65,0,0,0,0,,759
1546,4.25,-4,145,0,-16.25,-6,80,0,0,0,0,,760
1547,-14,-6.75,40,0,-12,-3,60,0,0,0,1,,761
1548,4.75,-5,80,0,-3,-3.25,15,0,0,0,1,,762
1549,6.75,-0.5,30,0,-21.75,-3.5,135,0,0,0,0,,763
1550,7.75,-3,55,0,12,-1,30,0,0,0,0,,764
1551,9.75,-4.75,150,0,14.5,-3,55,0,0,0,0,,765
1552,-4.75,-6.25,100,0,5,-5.25,160,0,0,0,0,,766
1553,14,-6,95,0,4.5,-0.25,125,0,0,0,0,,767
1554,-24.25,-0.5,35,0,9.5,-3.25,85,0,0,0,0,,768
1555,8.75,-5.5,120,0,10.75,-0.5,165,0,0,0,1,,769
1556,6.5,-6.5,135,0,-9.75,-1.25,95,1.75,2,0,0,,770
1557,6.25,-6.75,5,0,-18.5,0,75,0,0,0,0,,771
1558,10.5,0,80,0,-13,-0.5,175,0,0,1,0,,772
1559,6.25,-3.75,65,2,-20.75,-2.75,80,0,1,0,0,,773
1560,11,-4,15,0,-18.25,-1.5,180,0,0,0,0,,774
1561,-18.25,-3,55,0,9.25,-3,130,0,0,0,0,,775
1562,-24.25,-1.5,135,0,-11,-6,170,0,0,0,0,,776
1563,7,-1,155,0,11.5,-5.5,105,0,0,1,0,,777
1564,-15.25,-0.5,45,0,-2.75,-6.25,110,0,0,0,0,,778
1565,1.5,-5.5,160,0,-7,-4,95,0,0,0,0,,779
1566,-16,-0.5,65,0,4,-5.75,50,0,0,0,1,,780
1567,13,-5.75,45,0,-10.75,-1,165,0,0,0,0,,781
1568,-3,-3,35,0,-9,-6.25,125,0,0,0,0,,782
1569,-9.5,-1.5,110,0,-7.5,-6,15,0,0,0,0,,783
1570,0.25,-4,155,0,-17,-1.5,165,0,0,0,0,,784
1571,-21.75,-1,5,0,14.5,-2.5,120,0,0,0,0,,785
1572,6.5,-2.5,50,0,-24.5,-4.75,25,0,0,0,0,,786
1573,0.75,-6,60,0,-19.75,-3.25,15,0,0,0,1,,787
1574,-19,-4,110,0,-18.25,-5,50,0,0,0,0,,788
1575,10.25,-6.75,25,0,-7,-1.25,95,0,0,0,0,,789
1576,-13.75,-1.25,20,0,-12.25,-6.5,115,0,0,0,0,,790
1577,-7,-3,45,0,9.75,-0.25,60,0,0,0,0,,791
1578,4,-1.75,105,0,12.5,-2,140,0,0,0,0,,792
1579,-24.5,-4.75,120,0,-10,-6,160,0,0,0,1,,793
