4989,11,-6,125,0,-4.75,-4,110,0,0,1,1,,1
4990,14.25,-5,15,0,12,0,140,0,0,0,0,,1
4991,6.75,-4,115,0,14.75,-6.75,85,0,0,1,0,,1
4992,-18.25,-5,20,0,13.5,-2.75,20,0,0,0,0,,1
4993,-0.75,-0.5,15,0,7.75,0,165,0,0,0,0,,1
4994,-11,-2,105,0,-23.25,-4.5,90,0,0,0,0,,1
4995,3,-5.5,135,0,-13,-2.75,10,0,0,0,0,,1
4996,-25,-2.75,5,0,4.25,-4.75,60,0,0,0,0,,1
4997,-15,-0.75,95,0,-14,-4.75,100,0,0,1,0,,1
4998,-22.5,-4,10,0,-23,-0.25,160,0,0,0,1,,1
4999,-18,-4.75,105,0,5.5,-0.75,30,0,0,0,1,,1
5000,-7,-4.5,125,0,-6.25,-6.75,170,0,0,0,0,,1
5001,-6.75,0,25,0,-24,-1.25,150,0,0,0,0,,1
5002,-5.25,-6.25,180,0,-22.75,-7,45,0,0,0,0,,1
5003,7,-1.25,175,0,-12.5,-4.5,80,0,0,0,1,,1
5004,8,-3,75,0,13,-1.5,165,1,3,0,0,,1
5005,9.25,-6.25,85,0,-24.75,-4.5,40,3.25,1,0,0,,1
5006,-20.25,-4,90,0,-3,-6.25,5,0,0,0,0,,1
5007,8,-3,135,0,-7.5,-5,100,0,0,0,0,,1
5008,11,-4.5,40,0,-9,-6.25,100,0,0,0,0,,1
5009,-4.75,-2.75,175,0,-24,0,180,0,0,0,1,,1
5010,-6,-0.75,75,0,2.75,-1,60,0,0,0,0,,1
5011,13.75,-1.75,45,0,-21,-5,60,0,0,0,0,,1
5012,-1,-1.5,155,0,-9.5,-4.5,80,0,0,1,0,,1
5013,-3.75,0,105,0,1,-3.5,5,0,0,0,0,,1
5014,-5.25,-6,180,0,-9,-3,35,0,0,0,0,,1
5015,2.25,-3,40,0,1.25,-5.5,75,0,0,0,0,,1
5016,-10,-3.5,120,0,-16,-2,105,0,0,0,0,,1
5017,-6.5,-6.75,45,0,6.5,-4.75,30,0,0,0,0,,1
5018,11.75,-0.75,20,0,-10.25,-2,55,0,0,0,0,,1
5019,-24,-5,85,0,9.5,-1,120,0,0,0,0,,1
5020,8,-1.75,115,0,8,-6,150,0,0,0,0,,1
5021,-3,-1,125,0,9.75,-6.5,60,0,0,1,0,,1
5022,-9.25,-4,130,0,-23.75,-6.75,65,0,0,0,0,,1
5023,-12,-4.5,100,0,0.25,-5,95,0,0,0,0,,1
5024,-18,-4.5,55,0,-17,-6.75,90,0,0,1,0,,1
5025,8.5,-1.25,30,0,14.75,-4.25,25,0,0,0,0,,1
5026,-16.5,-2.75,155,0,9,-7,120,1,3,0,0,,1
5027,8,-1,25,0,8.25,-7,155,0,0,0,0,,1
5028,-6.25,-1.5,135,0,3.25,-5,30,0,0,0,0,,1
5029,8,-6,145,0,10.5,-5,30,0,0,0,1,,1
5030,-21.25,-5.25,160,0,-22,-2.25,160,0,0,0,0,,1
5031,5,0,160,0,11,-1.75,55,0,0,0,0,,1
5032,0.5,-0.75,110,0,2,-4.75,105,0,0,0,0,,1
5033,1.5,-0.25,80,0,13.5,-5,90,0,0,0,0,,1
5034,-3,-6.5,60,0,-6.5,-6,155,1.5,1,0,0,,1
5035,7.25,-3,170,0,-23.25,-0.75,75,0,0,1,0,,1
5036,-8,-3,160,0,-5.25,-3.5,15,0,0,0,0,,1
5037,-7.25,-4,125,0,-13,-1.25,35,0,0,0,0,,1
5038,-13.25,-1.75,5,1.5,12.25,-4.75,90,0,2,0,0,,1
5039,-15.5,-7,120,2,-10.5,-5.25,150,0,3,0,0,,1
5040,-6.75,-0.25,55,0,-6.75,-4.25,105,0,0,0,0,,1
5041,-19,-3.25,65,0,7,-0.5,35,0,0,1,0,,1
5042,-16,-1.5,165,0,-3,0,165,0,0,0,0,,1
5043,-1.25,0,125,2.5,-5.5,-3,135,0,3,0,1,,1
5044,-7.25,-2,130,0,6.75,-2.75,145,0,0,0,0,,1
5045,-5.75,-5,5,0,2.75,-3,10,0.75,1,0,0,,1
5046,8.75,-3,145,0,0,-5.75,15,0,0,0,0,,1
5047,14,-3,100,0,11.5,-0.75,30,0,0,0,0,,1
5048,-12,-3.25,115,0,-17.5,-5.5,75,0,0,0,0,,1
5049,-18,-4,45,0,13.75,-4.75,15,0,0,0,0,,1
5050,-17.5,-2,170,0,-7.25,-3.5,100,0,0,0,0,,1
5051,-23.25,-0.5,95,0,-9.5,-3.5,45,0,0,0,0,,1
5052,7.5,-6.5,125,2,11.25,-0.25,180,0,1,0,0,,1
5053,-0.25,-2.5,35,0,6,-1,10,0,0,0,0,,1
5054,5,-5,50,0,9,-1.25,65,0,0,0,0,,1
5055,2.25,-6,135,0,5.75,-6,150,0,0,0,0,,1
5056,-15,-6.5,150,0,-2.25,-4,165,0,0,0,0,,1
5057,-3,-0.75,45,0,-24.5,-1.25,100,0,0,0,0,,1
5058,-11.25,-5.75,15,0,-16.5,-1,15,0,0,0,1,,1
5059,6.25,-5.5,100,0,-5.5,-1,155,0,0,0,0,,1
5060,-22.25,-6.75,20,0,-10.75,-7,115,0,0,0,0,,1
5061,-24,-3.5,35,0,-22.75,-6.25,100,2.75,1,0,0,,1
5062,-23.5,-4.75,160,0,14.75,-0.25,10,0,0,0,0,,1
5063,-6.25,-2.5,175,0,-15,-5.25,155,0,0,0,0,,1
5064,-8.75,-4,160,0,-13.75,-2,60,0,0,0,0,,1
5065,-5.25,-4.25,155,0,5,-2.5,90,0,0,0,1,,1
5066,14.5,0,155,0,-5.75,-1.75,35,0,0,0,0,,1
5067,3.75,-4.75,20,0,1.75,-4,35,0,0,0,0,,1
5068,-9,-0.25,75,0,-13,-1,140,0,0,0,0,,1
5069,-12.5,-2,110,0,5.5,-1,120,0,0,0,0,,1
5070,14.25,-6,75,0,-11,-3,55,0,0,0,0,,1
5071,9,-1.25,95,0,13.75,-3,135,0,0,0,0,,1
5072,11.75,-0.5,30,0,-19.5,-6.5,80,0,0,0,1,,1
5073,-21.5,-2,115,0,-1.75,-4,70,0,0,0,0,,1
5074,-16,-2,100,0,-7.5,-5,170,0,0,0,0,,1
5075,8,-6.5,40,0,2.75,-6.5,10,0,0,0,0,,1
5076,-11.25,-0.5,80,0,-6.75,-7,75,0,0,0,0,,1
5077,-25,-1.75,55,0,3,-0.75,35,0,0,0,0,,1
5078,-13.75,-3,55,0,-17,-0.25,80,0,0,0,0,,1
5079,-0.5,-4.5,160,0,-23.5,-4,5,0,0,0,0,,1
5080,9.75,-6,160,0,6,-5.75,150,0,0,0,0,,1
5081,11,-0.5,40,0,-3.5,-2,15,0,0,0,0,,1
5082,11.75,0,100,0,12,-4.5,60,0,0,0,0,,1
5083,3.5,-3.5,175,0,-0.75,-1,165,0,0,0,0,,1
5084,12.25,-2.5,135,0,0.25,-4,180,0,0,0,0,,1
5085,-9,-1,160,0,7.75,-0.5,150,0,0,0,0,,1
5086,5,0,140,0,-6,-2.25,65,0,0,0,0,,1
5087,-14,-6.5,40,0,4,-0.75,175,0,0,0,0,,1
5088,-13,0,145,0,-3,-6.5,80,0,0,0,1,,1
5089,8,-2.75,145,0,-6.75,-1,55,0,0,0,1,,1
5090,-24,-6,70,0,-19.25,0,65,0,0,0,1,,1
5091,-17.25,-1,25,0,-5.25,0,125,0,0,0,0,,1
5092,8.25,-4.5,75,0,-2,-5,80,2.75,2,0,0,,1
5093,-9,-6.5,60,0,-23,-6.5,20,0,0,0,0,,1
5094,-9.25,-6,155,2.25,6,-6,55,0,3,0,0,,1
5095,-12.5,-4.25,115,0,-7.75,-6,145,0,0,0,0,,1
5096,3.5,-5.75,135,0,0,-1.5,140,0,0,0,1,,1
5097,-23.25,-3.5,55,0,-21,-3.25,30,0,0,0,0,,1
5098,-3,-5,105,0,-18,-2.75,170,0,0,0,0,,1
5099,-18,-1.5,115,0,-1,-3.25,170,0,0,0,0,,1
5100,-15,-4.5,5,0,-22,-4.25,155,0,0,0,0,,1
5101,11.5,-1.75,145,0,4.75,-2,125,0,0,0,1,,1
5102,-18.25,-3,80,0,9.25,-3.25,130,0,0,0,0,,1
5103,9.5,-6.5,20,0,1.75,-6,75,0,0,0,0,,1
5104,-7,-2.25,160,0,-24,-6,90,0,0,0,0,,1
5105,-22.5,-2,120,0,14.5,-5.75,20,0,0,0,0,,1
5106,12,-6.75,160,0,-2.25,-7,90,0,0,1,0,,1
5107,-24,-0.75,65,0,6,-5.75,175,0,0,0,0,,1
5108,-11.25,-2.25,50,0,-17,-3.5,150,0,0,0,0,,1
5109,8,-3.5,165,0,14,-0.5,150,0,0,1,0,,1
5110,-5.5,-2,45,1.25,-21,-1.5,65,0,3,0,1,,1
5111,-7.75,-3,100,0,-7.75,-3.75,70,0,0,0,0,,1
5112,-15.25,-2.75,125,0,-1,-5.25,145,0,0,0,0,,1
5113,-10.75,-3.75,60,0,-9,-4,20,0,0,0,0,,1
5114,-9.75,-6.25,45,0,2,-3,40,0,0,0,0,,1
5115,-16,-2.25,165,0,8.75,-1,95,0,0,0,0,,1
5116,7.75,-6.5,90,0,-22,-6.25,170,0,0,0,1,,1
5117,-4.25,-7,35,0,-10,-3.25,135,2.25,3,0,0,,1
5118,3.5,-6,30,0,-12.5,-1.25,165,0,0,0,1,,1
5119,-3.75,-5.5,40,0,-22.75,-1.5,85,0,0,0,1,,1
5120,-24,-1,100,0,14,-1.25,140,0,0,0,0,,1
5121,-16,-3.25,45,0,-15.5,-7,10,0,0,0,1,,1
5122,-6.75,-1,140,0,-11,-4.25,75,0,0,0,0,,1
5123,4,-1.5,150,0,5,0,95,0,0,0,0,,1
5124,10,-1.75,85,0,5.5,-2,40,0,0,0,0,,1
5125,7.25,-0.75,140,0,2.75,-0.25,135,0,0,0,0,,1
5126,-11.5,-4.75,90,0,9.5,-2,75,0,0,0,0,,1
5127,13.75,-2,135,0,-20.5,-1.5,5,0,0,0,0,,1
5128,-12.75,-6.75,75,0,13.75,-2.75,140,0,0,0,0,,1
5129,4.5,-3,85,0,9,-4.5,50,0,0,0,0,,1
5130,7,-6.5,40,0,-13,-1.5,30,0,0,0,0,,1
5131,-6.25,-2.75,30,0,9,-6,10,0,0,0,0,,1
5132,-11,-5,35,0,5,-6,150,0,0,0,1,,1
5133,-4.5,0,120,0,-23.5,-1,115,0,0,0,0,,1
5134,7.25,-1.25,25,0,-6.75,-2,30,0,0,0,0,,1
5135,-10.5,-1.5,120,0,11.25,-4,160,0,0,0,0,,1
5136,-6.75,-2.5,155,0,10,-7,145,0,0,0,0,,1
5137,0.5,-4.5,170,0,1,-1,55,0,0,0,0,,1
5138,-23.5,-6,145,0,6.5,-5.25,170,0,0,0,0,,1
5139,-24,-3.75,145,0,-12.25,-2,115,0,0,1,0,,1
5140,-18,-3.5,45,0,-24.25,-4.5,165,0,0,0,0,,1
5141,0.75,-2.25,125,0,-19,-1.75,125,0,0,0,0,,1
5142,1,-4.75,105,0,-23.75,-6.25,10,2.25,3,0,0,,1
5143,4.5,-5.5,130,0,9.75,-2.5,70,0,0,0,0,,1
5144,7.75,-4.75,35,0,-2.75,-0.25,80,0,0,0,0,,1
5145,0.75,-3.25,5,0,-7,-3,60,0,0,0,0,,1
5146,-15,-3.25,25,0,-22.75,-1,140,0,0,0,1,,1
5147,-15.25,-1.25,5,0,11.5,-4.25,65,0,0,0,0,,1
5148,-13.5,-7,30,0,-24,-3,165,0,0,0,0,,1
5149,2.25,-2,10,0,-15.25,-3.5,160,0,0,0,0,,1
5150,-2,-5,105,0,13.5,-5,20,0,0,1,0,,1
5151,-19.5,-5.75,100,0,-12.5,-5.75,125,0,0,0,0,,1
5152,-5.75,-3.75,75,0,-5,-2.75,10,0,0,0,0,,1
5153,-0.25,-1,5,0,-14.75,-3.25,70,0,0,0,0,,1
5154,-10.25,-3,100,1,-19.75,-7,170,0,3,0,0,,1
5155,-11,-4,50,0,5.75,-3.75,125,0,0,0,0,,1
5156,1.25,-0.75,95,0,-9.75,-2,35,0,0,1,0,,1
5157,-25,-7,140,0,-16,-4.5,65,0,0,1,0,,1
5158,-9.75,-6.5,10,0,-19.5,-3.75,180,0,0,1,1,,1
5159,0,-4.75,5,0,-8.25,-0.75,155,0,0,0,0,,1
5160,-15.75,-6.5,70,0,9.25,-5,70,0,0,0,0,,1
5161,-6,-0.25,155,0,-5.5,-1,150,2,2,0,0,,1
5162,7,-3.25,25,0,13,-5.75,160,0,0,0,0,,1
5163,-22.25,-3.25,40,0,-22.75,-4,15,0,0,0,0,,1
5164,-15,-3.75,30,3,6,-2.5,175,0,1,0,0,,1
5165,-8.75,-5.75,155,0,-14,-3.5,95,0,0,0,0,,1
5166,-12.5,-2,110,0,-13.75,-3.5,70,0,0,0,0,,1
5167,-12.25,-3.25,75,0,-2,-2.75,45,0,0,0,0,,1
5168,5.75,-1,30,0,-13,-4.75,140,0,0,0,1,,1
5169,-22.25,-4.5,95,0,9,0,115,0,0,0,0,,1
5170,-6,-4,90,0,-17,-4,105,0,0,0,1,,1
5171,-19.75,-5.75,10,0,-9,-5.75,180,0,0,0,0,,1
5172,-4,-5.25,150,0,-7,-4,70,0,0,0,0,,1
5173,8,-3.25,75,0,-15,-6.75,115,0,0,1,0,,1
5174,-10.75,-1,20,0,-12.75,-6.5,85,0,0,0,0,,1
5175,-14,-2,120,0,8,-2,150,0,0,0,0,,1
5176,7.5,-7,40,0,-20,-1.75,125,0,0,1,0,,1
5177,-4.5,0,135,0,2.5,-3,30,0,0,0,0,,1
5178,-22.25,-6.75,85,0,-9.25,-6,160,0,0,0,1,,1
5179,8,-1.75,75,0,13,-3.25,125,0,0,0,0,,1
5180,-24,-6.25,50,0,2,-3.5,5,0,0,0,0,,1
5181,4.75,-3.75,110,0,7.75,-1.75,105,0,0,0,0,,1
5182,-2,-5.5,155,0,4,-1.5,175,0,0,0,0,,1
5183,5.5,-6.5,5,0,7,-6.75,110,0,0,0,1,,1
5184,13.5,-1.5,65,0,14,-5.25,110,0,0,0,1,,1
5185,-8,-3,10,0,1,-0.75,120,0,0,0,0,,1
5186,-18.75,-3,5,0,-24.25,-1,15,2.75,1,0,0,,1
5187,1.25,-3,155,0,-9.75,-5,105,0,0,0,0,,1
5188,-20.25,-3.75,165,0,-6,-5.5,140,0,0,0,0,,1
5189,-7.25,-6,115,0,8,-6.25,175,0,0,0,0,,1
5190,-18.75,-5,35,1.25,-23.75,-2,10,0,2,0,0,,1
5191,9.75,-1.5,95,0,-23.75,-2.5,130,0,0,0,0,,1
5192,12.25,-1.75,60,0,0,-6.75,125,0,0,0,0,,1
5193,-10.5,-6,150,0,-9.5,-3.5,25,0,0,0,0,,1
5194,-18.75,-1.25,125,0,14.75,-4,155,0,0,0,0,,1
5195,5.25,-1,70,0,-10.25,-6.5,60,0,0,0,0,,1
5196,-22.75,-4,60,0,6.5,-0.25,65,0,0,0,1,,1
5197,-6.75,-6,90,0,-15,-3.5,5,3,3,0,0,,1
5198,-20.75,-3.25,100,0,-10,-5.75,65,0,0,0,0,,1
5199,-23,-1,115,0,2.75,-4.5,130,0,0,0,0,,1
5200,-21,-1,115,0,10,-5.5,40,0,0,0,0,,1
5201,-19,-5.75,50,0,-15,-3.25,140,0,0,0,0,,1
5202,-22,-1,70,0,-24.5,-6.5,135,0,0,0,0,,1
5203,4.25,-4.5,160,0,-22,-4.25,165,0,0,0,0,,1
5204,11,-3,25,0,-3,-6.5,10,0,0,0,0,,1
5205,-14,-3.5,20,0,-5.25,-4,5,0,0,0,0,,1
5206,-20,-3.75,125,0,14.5,-3,25,0,0,0,0,,1
5207,-9,-6,20,0,-1,-2,20,0,0,0,0,,1
5208,-24,-3.25,30,0,-13,-3.25,130,0,0,1,1,,1
5209,7.25,-3.5,145,0,10.25,-0.75,180,0,0,0,0,,1
5210,0.25,-6,140,0,10,-5,40,0,0,0,0,,1
5211,-9.75,-5.5,80,0,1.75,-6.25,130,0,0,0,0,,1
5212,-10,-6,50,0,11,-7,65,0,0,0,0,,1
5213,-21.25,-2.25,85,0,2.5,-7,150,0,0,0,0,,1
5214,3,-2.5,180,0,6,-4.25,120,0,0,0,0,,1
5215,1,-5.75,70,0,-17.5,-6.75,130,0,0,0,0,,1
5216,-5.25,0,75,0,-0.5,-3.75,30,0,0,0,0,,1
5217,-6.25,-1.25,75,0,-7.5,-1.5,135,0,0,0,0,,1
5218,-21.75,-0.25,160,0,-19.25,-5,150,0,0,0,0,,1
5219,-22.75,-6,20,0,-14,-3.25,80,0,0,0,0,,1
5220,-6.25,-4,120,1.75,2,-4,85,0,1,1,0,,1
5221,3.5,-1.25,170,2.5,-11.25,-6.25,125,0,2,0,0,,1
5222,13,-4.25,160,0,-14,-5.25,45,0,0,0,0,,1
5223,14.25,-1.5,20,0,0.25,-2.75,10,0,0,0,0,,1
5224,-11,-5.5,90,0,-21,-6.5,65,0,0,0,1,,1
5225,9,-5.75,140,0,11,-6.5,25,0,0,0,1,,1
5226,-9.75,-6,125,0,-11.75,-6.75,110,0,0,0,0,,1
5227,-13.75,-1,175,0,-17,-3,95,0,0,0,0,,1
5228,-5.25,-3,45,0,-0.25,-6.75,115,0,0,0,0,,1
5229,-22.75,-3.5,135,0,-20.75,-3.75,120,0,0,0,0,,1
5230,-20,-5,125,0,6,-7,60,0,0,0,0,,1
5231,-15,-2.5,105,0,-3.5,-2.25,145,0,0,0,0,,1
5232,-5,-1,125,0,-1,-1.5,70,0,0,1,0,,1
5233,-18.5,-1.75,95,0,-11.25,-1.75,75,0,0,1,0,,1
5234,10.75,-1.75,85,0,-21,-6,5,0,0,0,0,,1
5235,3,-3,20,0,-7.75,-6.75,25,0,0,0,0,,1
5236,-20.25,-1.25,35,0,-8.75,-5.5,30,0,0,0,0,,1
5237,-18.25,0,100,0,-19,-3,95,0,0,0,0,,1
5238,-0.5,-1.25,90,0,8,-3,155,0,0,0,0,,1
5239,14.75,-5.75,150,0,-10.5,-5.75,70,0,0,0,0,,1
5240,-14.75,-2.5,65,2.5,-18,-6.5,25,0,1,0,0,,1
5241,-20.25,-7,150,0,-3,-5.75,110,0,0,0,1,,1
5242,-16,-5.25,175,0,9.5,-4.75,135,0,0,0,0,,1
5243,6,-7,20,0,-12,-1.25,70,3.5,3,0,0,,1
5244,-17,-0.75,20,0,-22,-6,110,0,0,0,0,,1
5245,3.5,-7,60,0,12.25,-1.25,25,0,0,0,0,,1
5246,11.75,-0.25,15,0,-10.5,-1,140,0,0,0,0,,1
5247,-17,-1.5,5,1,-3,-1,5,0,1,0,0,,1
5248,11.25,-1.25,125,0,-13.75,-3,70,0,0,0,0,,1
5249,-15.5,-4,50,0,11.5,-6,80,0,0,0,1,,1
5250,7.5,-4.25,65,0,-7,-6,50,0,0,0,0,,1
5251,14,-1.75,150,0,13,-3,40,0,0,1,0,,1
5252,-9.75,-2,60,0,13.25,-0.25,50,0,0,0,0,,1
5253,14.5,-1.25,175,0,-24.25,-2.25,90,0,0,0,1,,1
5254,4.75,-1.75,10,0,7.5,-6,45,0,0,0,1,,1
5255,-1.25,-2.75,25,0,11,-3,80,0,0,0,0,,1
5256,14.25,-6.75,85,0,9,-4,85,0,0,0,0,,1
5257,-22.5,-6,70,0,2.25,-6,175,0,0,0,0,,1
5258,-0.5,-6.5,85,0,-1,-2,35,0,0,0,0,,1
5259,-3.25,-5.25,105,0,3.5,-7,115,0,0,0,0,,1
5260,-20.75,-3.75,175,0,-20,-0.25,105,0,0,0,0,,1
5261,9.5,-3,120,0,-20.5,-6,5,0,0,0,1,,1
5262,13.5,-2.25,40,0,-22.25,-0.5,155,0,0,0,0,,1
5263,-18.75,0,65,0,-15,-2,20,0,0,0,0,,1
5264,4.25,-5.25,120,0,-4,-3.75,160,0,0,0,0,,1
5265,-18,0,165,0,-6,-0.5,30,0,0,0,0,,1
5266,1.25,-4.25,150,0,0,-1.75,65,0,0,0,0,,1
5267,-22,-2,105,0,-3.25,-1,45,0,0,0,0,,1
5268,7.75,-0.75,95,0,-18,-1,40,0,0,0,1,,1
5269,-19.5,-2.5,110,0,-22,-2.25,180,0,0,0,0,,1
5270,9,-1.5,100,0,-0.75,-0.5,20,0,0,0,0,,1
5271,-4.75,-5,150,0,9.25,-2,5,0,0,0,0,,1
5272,14,-3.75,25,0,12.25,-0.25,140,2.5,1,0,0,,1
5273,-4,-5,80,0,-5.25,-6,10,0,0,0,0,,1
5274,-4.25,-3,45,0,10,-3,5,0,0,0,0,,1
5275,-7.75,-3,80,0,0,-5,180,0,0,0,0,,1
5276,-11.25,-1.5,65,0,-7,-2,110,0,0,0,1,,1
5277,-17.5,-1.5,100,0,-7,-0.5,40,0,0,0,0,,1
5278,-8,-1,170,0,-1,-4.75,75,0,0,0,1,,1
5279,-23,-0.75,115,0,-1,-7,145,0,0,0,1,,1
5280,-15.25,-1.5,160,0,-17,-4,95,0,0,0,0,,1
5281,-1.75,-6,30,0,-2,-0.25,125,0,0,0,1,,1
5282,3.25,-5.75,60,0,-20.5,-4,15,0,0,0,0,,1
5283,-11.5,-4,10,0,-14,-3.25,35,0,0,0,0,,1
5284,-24.5,-2,170,0,-24.25,-2.25,175,0,0,0,1,,1
5285,-20,-2.5,175,0,15,-0.25,55,0,0,0,0,,1
5286,-10,-2.25,40,0,10,-6.5,130,0,0,0,0,,1
5287,-22,-0.75,150,0,-17,-2,90,0,0,0,0,,1
5288,-22.25,-0.25,55,0,-16,0,50,0,0,1,0,,1
5289,-4.5,-1.25,50,0,-4,-5.5,95,0,0,0,0,,1
5290,11,-5.5,160,0,12.5,-3.25,120,0,0,0,0,,1
5291,15,-4,55,1.5,-24.25,-0.5,35,0,3,0,0,,1
5292,-11.5,-4.25,30,0,2,-1.5,15,0,0,0,1,,1
5293,-12.5,-1.25,15,0,-21.5,-6,135,0,0,0,0,,1
5294,-2.25,-2.25,25,0,4,-0.75,115,0,0,0,0,,1
5295,-17.5,-4.75,80,0,10.5,-3.75,40,0,0,0,0,,1
5296,14,-2,10,0,12.5,-1,115,0,0,0,0,,1
5297,-8,-6.75,130,0,2,-4,175,0,0,0,0,,1
5298,-20,-4.25,45,0,-3.5,-2.5,125,0,0,0,0,,1
5299,5.75,-1,165,0,6,-0.75,115,0,0,0,0,,1
5300,-16.25,-2.75,150,0,-21.5,-4.5,135,0,0,0,0,,1
5301,-21,-2,5,0,-7.75,-6.25,175,0,0,0,0,,1
5302,-23,-4.5,35,0,-23,-6.5,170,0,0,0,0,,1
5303,-2.5,-2.25,155,0,-15,0,170,0,0,0,0,,1
5304,6.25,-6.5,65,0,-19,-3,5,0,0,0,0,,1
5305,-24.25,-5.25,110,0,14,-4.5,5,0,0,0,1,,1
5306,-8,-3.5,175,0,-24,-2.75,105,0,0,0,0,,1
5307,-24.25,-3,10,0,12.25,-2,5,0,0,0,0,,1
5308,2.25,0,165,0,1,-5.25,85,0,0,0,0,,1
5309,-22,-2,135,0,15,-5,40,0,0,0,0,,1
5310,13,-1.5,115,2.25,-2,-4.25,65,0,1,0,0,,1
5311,-7.5,-4,5,0,-12,-1,100,0,0,0,0,,1
5312,-1,-1.75,120,0,-4.5,-4.5,45,0,0,0,0,,1
5313,-24,-4,10,0,-7.75,-2.75,115,0,0,0,0,,1
5314,-6.25,-0.5,5,0,10,-5,30,0,0,0,1,,1
5315,11,-5,170,0,-5,-0.75,35,0,0,0,0,,1
5316,-9.75,0,5,0,-18,-2.25,130,0,0,0,0,,1
5317,-1.5,-5.5,170,0,-5,-1,145,0,0,0,0,,1
5318,7.25,-0.75,130,0,-22.5,-6.5,85,0,0,0,0,,1
5319,-2.5,-6,15,0,-8.75,-1.25,145,0,0,0,0,,1
5320,-23.5,-5.25,85,0,-1,-0.25,120,0,0,0,0,,1
5321,-16.75,-3,100,0,-7.75,-0.25,150,0,0,0,0,,1
5322,-6.75,-4.75,150,0,-20.75,-6,85,0,0,0,0,,1
5323,9,-6.25,60,0,11,-5.5,155,0,0,0,0,,1
5324,7,-6,100,0,-6.75,-0.25,20,0,0,0,0,,1
5325,-9.25,-0.5,170,0,-8.75,-2.5,165,0,0,0,0,,1
5326,-2,0,20,0,9,-3.75,10,2.5,1,0,0,,1
5327,1,-5.5,115,0,1,-0.5,10,0,0,0,1,,1
5328,0,-5.5,85,0,-20,-6.5,75,0,0,0,0,,1
5329,14.5,-5,110,0,-9.75,-1,155,0.75,2,0,0,,1
5330,14,-5,10,0,8.75,-4.25,120,0,0,0,0,,1
5331,-6,-2.25,140,0,-4,-3.25,35,0,0,0,0,,1
5332,8,-2.75,45,0,3,-2,80,0,0,0,0,,1
5333,7,-7,20,0,13.75,-5.75,95,0,0,0,0,,1
5334,-4.5,-7,75,0,-24,-1,180,0,0,0,1,,1
5335,-16,-5,180,0,13.25,-1.25,15,0,0,1,0,,1
5336,12,-7,30,0,-23.75,-2.25,150,0,0,0,0,,1
5337,2,-6,15,0,-19.5,-3.75,75,0,0,1,0,,1
5338,-6,-6.75,80,0,-24.75,-3.25,170,0,0,0,0,,1
5339,11,-6,180,0,-25,-6.75,25,0,0,0,0,,1
5340,-16.25,-4,125,0,-9.25,-2.25,135,0,0,0,0,,1
5341,-11,-2.5,100,0,-11,-1,180,0,0,1,0,,1
5342,-15,-3.5,10,0,10.25,-4,20,0,0,0,0,,1
5343,-11.5,-5.75,5,0,-6.5,0,75,0,0,0,0,,1
5344,-7.5,-6.75,20,0,-23.5,-3.5,30,0,0,0,0,,1
5345,6.75,-5.5,110,0,-5,-4.75,25,0,0,1,0,,1
5346,7.5,-4.5,135,0,-7.25,-6,10,0,0,0,0,,1
5347,-24,-6.25,50,0,13,-4.75,130,0,0,0,0,,1
5348,-6.5,-6.75,95,0,-13.5,-5,165,0,0,0,0,,1
5349,11,-6,125,0,-7.75,-2,20,0,0,0,0,,1
5350,-10.25,-4,115,0,-2,-3.25,155,1.75,2,0,0,,1
5351,-6.25,-1.75,90,2.75,5.25,-3,110,0,2,0,1,,1
5352,-15.5,-6,25,0,-17.75,-2.5,15,0,0,0,0,,1
5353,-12.5,-5.75,105,0,-6.5,-6,30,0,0,0,0,,1
5354,-11.5,-6,75,0,-9.5,-2,100,0,0,1,0,,1
5355,-12.75,-3.75,90,3,5.5,-5.25,110,0,1,0,0,,1
5356,4,-2.5,70,0,-7.75,-5,150,0,0,0,0,,1
5357,-16,-5.75,35,0,-9,-2,140,0,0,0,0,,1
5358,-16.75,-0.25,30,0,-20,-6,50,0,0,0,1,,1
5359,1.5,-2.25,80,0,9,-2.5,175,0,0,0,0,,1
5360,-12.75,-6,165,0,14,-4.25,25,0,0,0,0,,1
5361,6.25,-0.25,45,0,-2.5,-5,120,0,0,0,0,,1
5362,8,-4,60,0,-20.5,-2.25,160,0,0,0,0,,1
5363,-5.5,-5.5,115,0,-8.75,-5.5,5,0,0,0,0,,1
5364,11.25,-1.5,90,0,-13.25,-6.5,180,0,0,0,0,,1
5365,-21.75,-1.75,160,0,2,-7,30,0,0,0,0,,1
5366,-2.25,-4.75,65,0,-17,-6.25,5,0,0,0,0,,1
5367,-4.5,-7,95,0,-18.25,-1.75,40,0,0,0,0,,1
5368,-22,0,180,0,-18.75,-5,55,0,0,0,0,,1
5369,-18.75,-5,35,0,14,-7,155,0,0,1,1,,1
5370,6.25,-2.75,110,0,-2,-5.25,30,0,0,1,0,,1
5371,-14,-5,125,0,-17.75,-0.75,110,0,0,0,1,,1
5372,-15.5,-3.75,20,0,11.75,-3,175,0,0,0,0,,1
5373,1.75,-3.25,70,0,-16.5,-4.75,115,0,0,0,0,,1
5374,2.25,-2,110,0,-4,-3,65,0,0,0,0,,1
5375,-17.75,-0.5,145,0,2.75,-4.5,10,0,0,0,0,,1
5376,-11.25,-1.75,100,0,-0.5,0,105,0,0,0,0,,1
